time,unix_ts,usd,pending_tx,btc,Fastest_price
2018-11-30 07:14:00,1543562040,117.43,91516,0.02779,25.0
2018-11-30 07:14:15,1543562055,117.43,91532,0.02779,25.0
2018-11-30 07:14:30,1543562070,117.43,91550,0.02779,25.0
2018-11-30 07:14:45,1543562085,117.43,91616,0.02779,25.0
2018-11-30 07:15:01,1543562101,117.43,91590,0.02779,25.0
2018-11-30 07:15:32,1543562132,116.56,91552,0.02782,25.0
2018-11-30 07:15:47,1543562147,116.56,91634,0.02782,25.0
2018-11-30 07:16:00,1543562160,116.56,91274,0.02782,25.0
2018-11-30 07:16:15,1543562175,116.56,91455,0.02782,25.0
2018-11-30 07:16:30,1543562190,116.56,91352,0.02782,25.0
2018-11-30 07:16:45,1543562205,116.56,91228,0.02782,25.0
2018-11-30 07:17:01,1543562221,116.56,91389,0.02782,25.0
2018-11-30 07:17:16,1543562236,116.56,91404,0.02782,25.0
2018-11-30 07:17:31,1543562251,116.56,91414,0.02782,25.0
2018-11-30 07:17:46,1543562266,116.56,91508,0.02782,25.0
2018-11-30 07:18:01,1543562281,116.56,91534,0.02782,25.0
2018-11-30 07:18:16,1543562296,116.56,91457,0.02782,25.0
2018-11-30 07:18:31,1543562311,116.56,91568,0.02782,25.0
2018-11-30 07:18:46,1543562326,116.56,91516,0.02782,25.0
2018-11-30 07:19:00,1543562340,116.56,91625,0.02782,25.0
2018-11-30 07:19:15,1543562355,116.56,91654,0.02782,25.0
2018-11-30 07:19:30,1543562370,116.56,91737,0.02782,25.0
2018-11-30 07:19:45,1543562385,116.56,91713,0.02782,25.0
2018-11-30 07:20:01,1543562401,116.56,91594,0.02782,25.0
2018-11-30 07:20:16,1543562416,116.56,91655,0.02782,25.0
2018-11-30 07:20:31,1543562431,116.56,91647,0.02782,25.0
2018-11-30 07:20:46,1543562446,116.56,91664,0.02782,25.0
2018-11-30 07:21:00,1543562460,116.56,91646,0.02782,25.0
2018-11-30 07:21:15,1543562475,116.56,91665,0.02782,25.0
2018-11-30 07:21:30,1543562490,116.56,91604,0.02782,25.0
2018-11-30 07:21:45,1543562505,116.56,91633,0.02782,25.0
2018-11-30 07:22:02,1543562522,116.56,91655,0.02782,27.0
2018-11-30 07:22:17,1543562537,116.56,91729,0.02782,27.0
2018-11-30 07:22:32,1543562552,116.56,91798,0.02782,27.0
2018-11-30 07:22:47,1543562567,116.56,91859,0.02782,27.0
2018-11-30 07:23:00,1543562580,116.56,90899,0.02782,27.0
2018-11-30 07:23:15,1543562595,116.56,90993,0.02782,27.0
2018-11-30 07:23:30,1543562610,116.56,90973,0.02782,27.0
2018-11-30 07:23:45,1543562625,116.56,91047,0.02782,27.0
2018-11-30 07:24:01,1543562641,116.56,91100,0.02782,27.0
2018-11-30 07:24:16,1543562656,116.56,91019,0.02782,27.0
2018-11-30 07:24:31,1543562671,116.56,91127,0.02782,27.0
2018-11-30 07:24:46,1543562686,116.56,91092,0.02782,27.0
2018-11-30 07:25:01,1543562701,116.56,91032,0.02782,27.0
2018-11-30 07:25:16,1543562716,116.56,91095,0.02782,27.0
2018-11-30 07:25:31,1543562731,116.56,91172,0.02782,27.0
2018-11-30 07:25:46,1543562746,116.67,91241,0.02778,27.0
2018-11-30 07:26:00,1543562760,116.67,90879,0.02778,27.0
2018-11-30 07:26:15,1543562775,116.67,90909,0.02778,27.0
2018-11-30 07:26:30,1543562790,116.67,91063,0.02778,27.0
2018-11-30 07:26:45,1543562805,116.67,91025,0.02778,27.0
2018-11-30 07:27:02,1543562822,116.67,90955,0.02778,27.0
2018-11-30 07:27:17,1543562837,116.67,90984,0.02778,27.0
2018-11-30 07:27:32,1543562852,116.67,90980,0.02778,27.0
2018-11-30 07:27:47,1543562867,116.67,91009,0.02778,27.0
2018-11-30 07:28:00,1543562880,116.67,91109,0.02778,27.0
2018-11-30 07:28:15,1543562895,116.67,91150,0.02778,27.0
2018-11-30 07:28:30,1543562910,116.67,91140,0.02778,27.0
2018-11-30 07:28:45,1543562925,116.67,91133,0.02778,27.0
2018-11-30 07:29:01,1543562941,116.67,90923,0.02778,27.0
2018-11-30 07:29:16,1543562956,116.67,90927,0.02778,27.0
2018-11-30 07:29:31,1543562971,116.67,90917,0.02778,27.0
2018-11-30 07:29:46,1543562986,116.67,90958,0.02778,27.0
2018-11-30 07:30:01,1543563001,116.67,90980,0.02778,27.0
2018-11-30 07:30:16,1543563016,116.67,91155,0.02778,27.0
2018-11-30 07:30:31,1543563031,116.67,91186,0.02778,27.0
2018-11-30 07:30:46,1543563046,116.67,91123,0.02778,27.0
2018-11-30 07:31:00,1543563060,116.67,91141,0.02778,27.0
2018-11-30 07:31:15,1543563075,116.67,91007,0.02778,27.0
2018-11-30 07:31:30,1543563090,116.67,91049,0.02778,27.0
2018-11-30 07:31:45,1543563105,116.67,91220,0.02778,27.0
2018-11-30 07:32:01,1543563121,116.67,90437,0.02778,27.0
2018-11-30 07:32:17,1543563137,116.67,90496,0.02778,27.0
2018-11-30 07:32:32,1543563152,116.67,90587,0.02778,27.0
2018-11-30 07:32:47,1543563167,116.67,90608,0.02778,27.0
2018-11-30 07:33:00,1543563180,116.67,90668,0.02778,27.0
2018-11-30 07:33:15,1543563195,116.67,90742,0.02778,27.0
2018-11-30 07:33:30,1543563210,116.67,90675,0.02778,27.0
2018-11-30 07:33:45,1543563225,116.67,90689,0.02778,27.0
2018-11-30 07:34:01,1543563241,116.67,90718,0.02778,27.0
2018-11-30 07:34:16,1543563256,116.67,90770,0.02778,27.0
2018-11-30 07:34:31,1543563271,116.67,90767,0.02778,27.0
2018-11-30 07:34:46,1543563286,116.67,90840,0.02778,27.0
2018-11-30 07:35:01,1543563301,116.67,90896,0.02778,27.0
2018-11-30 07:35:16,1543563316,116.67,90980,0.02778,27.0
2018-11-30 07:35:32,1543563332,116.67,91068,0.02778,27.0
2018-11-30 07:35:47,1543563347,116.46,91210,0.02775,27.0
2018-11-30 07:36:00,1543563360,116.46,90684,0.02775,27.0
2018-11-30 07:36:15,1543563375,116.46,90654,0.02775,27.0
2018-11-30 07:36:30,1543563390,116.46,90782,0.02775,27.0
2018-11-30 07:36:45,1543563405,116.46,90780,0.02775,27.0
2018-11-30 07:37:01,1543563421,116.46,90660,0.02775,27.0
2018-11-30 07:37:16,1543563436,116.46,90710,0.02775,27.0
2018-11-30 07:37:31,1543563451,116.46,90878,0.02775,27.0
2018-11-30 07:37:46,1543563466,116.46,91004,0.02775,27.0
2018-11-30 07:38:01,1543563481,116.46,91031,0.02775,27.0
2018-11-30 07:38:16,1543563496,116.46,91045,0.02775,27.0
2018-11-30 07:38:31,1543563511,116.46,91100,0.02775,27.0
2018-11-30 07:38:46,1543563526,116.46,91101,0.02775,27.0
2018-11-30 07:39:01,1543563541,116.46,91176,0.02775,27.0
2018-11-30 07:39:16,1543563556,116.46,91015,0.02775,27.0
2018-11-30 07:39:31,1543563571,116.46,91145,0.02775,27.0
2018-11-30 07:39:46,1543563586,116.46,91229,0.02775,27.0
2018-11-30 07:40:00,1543563600,116.46,91263,0.02775,27.0
2018-11-30 07:40:15,1543563615,116.46,91260,0.02775,27.0
2018-11-30 07:40:30,1543563630,116.46,91186,0.02775,27.0
2018-11-30 07:40:45,1543563645,116.46,91245,0.02775,27.0
2018-11-30 07:41:01,1543563661,116.46,91185,0.02775,27.0
2018-11-30 07:41:32,1543563692,116.46,91311,0.02775,27.0
2018-11-30 07:41:47,1543563707,116.46,91407,0.02775,27.0
2018-11-30 07:42:00,1543563720,116.46,91450,0.02775,27.0
2018-11-30 07:42:15,1543563735,116.46,91436,0.02775,27.0
2018-11-30 07:42:30,1543563750,116.46,91436,0.02775,27.0
2018-11-30 07:42:45,1543563765,116.46,91480,0.02775,27.0
2018-11-30 07:43:01,1543563781,116.46,91179,0.02775,27.0
2018-11-30 07:43:16,1543563796,116.46,91376,0.02775,27.0
2018-11-30 07:43:31,1543563811,116.46,91301,0.02775,27.0
2018-11-30 07:43:46,1543563826,116.46,91288,0.02775,27.0
2018-11-30 07:44:01,1543563841,116.46,91426,0.02775,27.0
2018-11-30 07:44:16,1543563856,116.46,91508,0.02775,27.0
2018-11-30 07:44:31,1543563871,116.46,91580,0.02775,27.0
2018-11-30 07:44:46,1543563886,116.46,91432,0.02775,27.0
2018-11-30 07:45:00,1543563900,116.46,91381,0.02775,27.0
2018-11-30 07:45:15,1543563915,116.46,91295,0.02775,27.0
2018-11-30 07:45:30,1543563930,116.46,91287,0.02775,27.0
2018-11-30 07:45:45,1543563945,116.99,91155,0.02771,27.0
2018-11-30 07:46:01,1543563961,116.99,90767,0.02771,27.0
2018-11-30 07:46:16,1543563976,116.99,90787,0.02771,27.0
2018-11-30 07:46:31,1543563991,116.99,90802,0.02771,27.0
2018-11-30 07:47:00,1543564020,116.99,91028,0.02771,27.0
2018-11-30 07:47:15,1543564035,116.99,91056,0.02771,27.0
2018-11-30 07:47:30,1543564050,116.99,90996,0.02771,27.0
2018-11-30 07:47:45,1543564065,116.99,90950,0.02771,27.0
2018-11-30 07:48:02,1543564082,116.99,90792,0.02771,27.0
2018-11-30 07:48:17,1543564097,116.99,90793,0.02771,27.0
2018-11-30 07:48:32,1543564112,116.99,90939,0.02771,27.0
2018-11-30 07:48:47,1543564127,116.99,90906,0.02771,27.0
2018-11-30 07:49:00,1543564140,116.99,90615,0.02771,27.0
2018-11-30 07:49:15,1543564155,116.99,90579,0.02771,27.0
2018-11-30 07:49:30,1543564170,116.99,90691,0.02771,27.0
2018-11-30 07:49:45,1543564185,116.99,90852,0.02771,27.0
2018-11-30 07:50:01,1543564201,116.99,90895,0.02771,27.0
2018-11-30 07:50:16,1543564216,116.99,90753,0.02771,27.0
2018-11-30 07:50:31,1543564231,116.99,90873,0.02771,27.0
2018-11-30 07:50:46,1543564246,116.99,90749,0.02771,27.0
2018-11-30 07:51:01,1543564261,116.99,90736,0.02771,27.0
2018-11-30 07:51:16,1543564276,116.99,90744,0.02771,27.0
2018-11-30 07:51:31,1543564291,116.99,90859,0.02771,27.0
2018-11-30 07:51:46,1543564306,116.99,90795,0.02771,27.0
2018-11-30 07:52:00,1543564320,116.99,90329,0.02771,27.0
2018-11-30 07:52:15,1543564335,116.99,90486,0.02771,27.0
2018-11-30 07:52:30,1543564350,116.99,90480,0.02771,27.0
2018-11-30 07:52:45,1543564365,116.99,90466,0.02771,27.0
2018-11-30 07:53:01,1543564381,116.99,90441,0.02771,27.0
2018-11-30 07:53:32,1543564412,116.99,90456,0.02771,27.0
2018-11-30 07:53:47,1543564427,116.99,90468,0.02771,27.0
2018-11-30 07:54:00,1543564440,116.99,90412,0.02771,27.0
2018-11-30 07:54:15,1543564455,116.99,90446,0.02771,27.0
2018-11-30 07:54:30,1543564470,116.99,90471,0.02771,27.0
2018-11-30 07:54:45,1543564485,116.99,90575,0.02771,27.0
2018-11-30 07:55:01,1543564501,116.99,90538,0.02771,27.0
2018-11-30 07:55:16,1543564516,116.99,90666,0.02771,27.0
2018-11-30 07:55:31,1543564531,116.99,90681,0.02771,27.0
2018-11-30 07:55:46,1543564546,116.72,90768,0.02773,27.0
2018-11-30 07:56:01,1543564561,116.72,90312,0.02773,27.0
2018-11-30 07:56:16,1543564576,116.72,90296,0.02773,27.0
2018-11-30 07:56:31,1543564591,116.72,90406,0.02773,27.0
2018-11-30 07:56:46,1543564606,116.72,90426,0.02773,27.0
2018-11-30 07:57:00,1543564620,116.72,90403,0.02773,25.375
2018-11-30 07:57:15,1543564635,116.72,90547,0.02773,25.375
2018-11-30 07:57:30,1543564650,116.72,90500,0.02773,25.375
2018-11-30 07:57:45,1543564665,116.72,90554,0.02773,25.375
2018-11-30 07:58:02,1543564682,116.72,90671,0.02773,25.375
2018-11-30 07:58:17,1543564697,116.72,90767,0.02773,25.375
2018-11-30 07:58:32,1543564712,116.72,90668,0.02773,25.375
2018-11-30 07:58:47,1543564727,116.72,90648,0.02773,25.375
2018-11-30 07:59:00,1543564740,116.72,90787,0.02773,25.375
2018-11-30 07:59:15,1543564755,116.72,90904,0.02773,25.375
2018-11-30 07:59:30,1543564770,116.72,90930,0.02773,25.375
2018-11-30 07:59:45,1543564785,116.72,91046,0.02773,25.375
2018-11-30 08:00:01,1543564801,116.72,91043,0.02773,25.375
2018-11-30 08:00:16,1543564816,116.72,91585,0.02773,25.375
2018-11-30 08:00:31,1543564831,116.72,92474,0.02773,25.375
2018-11-30 08:00:46,1543564846,116.72,93073,0.02773,25.375
2018-11-30 08:01:01,1543564861,116.72,93579,0.02773,25.375
2018-11-30 08:01:16,1543564876,116.72,93968,0.02773,25.375
2018-11-30 08:01:31,1543564891,116.72,94187,0.02773,25.375
2018-11-30 08:01:46,1543564906,116.72,94209,0.02773,25.375
2018-11-30 08:02:00,1543564920,116.72,94419,0.02773,30.0
2018-11-30 08:02:15,1543564935,116.72,94499,0.02773,30.0
2018-11-30 08:02:30,1543564950,116.72,94804,0.02773,30.0
2018-11-30 08:02:45,1543564965,116.72,95081,0.02773,30.0
2018-11-30 08:03:01,1543564981,116.72,93410,0.02773,30.0
2018-11-30 08:03:16,1543564996,116.72,93556,0.02773,30.0
2018-11-30 08:03:47,1543565027,116.72,93874,0.02773,30.0
2018-11-30 08:04:00,1543565040,116.72,93983,0.02773,30.0
2018-11-30 08:04:15,1543565055,116.72,94154,0.02773,30.0
2018-11-30 08:04:30,1543565070,116.72,94130,0.02773,30.0
2018-11-30 08:04:45,1543565085,116.72,94020,0.02773,30.0
2018-11-30 08:05:01,1543565101,116.72,94092,0.02773,30.0
2018-11-30 08:05:16,1543565116,116.72,94218,0.02773,30.0
2018-11-30 08:05:31,1543565131,116.72,94250,0.02773,30.0
2018-11-30 08:05:46,1543565146,116.21,94496,0.02778,30.0
2018-11-30 08:06:01,1543565161,116.21,94011,0.02778,30.0
2018-11-30 08:06:16,1543565176,116.21,94207,0.02778,30.0
2018-11-30 08:06:31,1543565191,116.21,94367,0.02778,30.0
2018-11-30 08:06:46,1543565206,116.21,94557,0.02778,30.0
2018-11-30 08:07:00,1543565220,116.21,94721,0.02778,30.0
2018-11-30 08:07:15,1543565235,116.21,94823,0.02778,30.0
2018-11-30 08:07:30,1543565250,116.21,94989,0.02778,30.0
2018-11-30 08:07:45,1543565265,116.21,95014,0.02778,30.0
2018-11-30 08:08:01,1543565281,116.21,95168,0.02778,30.0
2018-11-30 08:08:16,1543565296,116.21,95223,0.02778,30.0
2018-11-30 08:08:31,1543565311,116.21,95400,0.02778,30.0
2018-11-30 08:08:46,1543565326,116.21,95532,0.02778,30.0
2018-11-30 08:09:00,1543565340,116.21,95331,0.02778,30.0
2018-11-30 08:09:15,1543565355,116.21,95203,0.02778,30.0
2018-11-30 08:09:30,1543565370,116.21,95437,0.02778,30.0
2018-11-30 08:09:45,1543565385,116.21,95660,0.02778,30.0
2018-11-30 08:10:01,1543565401,116.21,95872,0.02778,30.0
2018-11-30 08:10:16,1543565416,116.21,96148,0.02778,30.0
2018-11-30 08:10:31,1543565431,116.21,96260,0.02778,30.0
2018-11-30 08:10:46,1543565446,116.21,96478,0.02778,30.0
2018-11-30 08:11:01,1543565461,116.21,96640,0.02778,30.0
2018-11-30 08:11:16,1543565476,116.21,96821,0.02778,30.0
2018-11-30 08:11:31,1543565491,116.21,97003,0.02778,30.0
2018-11-30 08:11:46,1543565506,116.21,96903,0.02778,30.0
2018-11-30 08:12:00,1543565520,116.21,96728,0.02778,30.0
2018-11-30 08:12:15,1543565535,116.21,96888,0.02778,30.0
2018-11-30 08:12:30,1543565550,116.21,97031,0.02778,30.0
2018-11-30 08:12:45,1543565565,116.21,97177,0.02778,30.0
2018-11-30 08:13:01,1543565581,116.21,97342,0.02778,30.0
2018-11-30 08:13:16,1543565596,116.21,97455,0.02778,30.0
2018-11-30 08:13:31,1543565611,116.21,97628,0.02778,30.0
2018-11-30 08:13:46,1543565626,116.21,97749,0.02778,30.0
2018-11-30 08:14:00,1543565640,116.21,97904,0.02778,30.0
2018-11-30 08:14:15,1543565655,116.21,98159,0.02778,30.0
2018-11-30 08:14:30,1543565670,116.21,98281,0.02778,30.0
2018-11-30 08:14:45,1543565685,116.21,98388,0.02778,30.0
2018-11-30 08:15:02,1543565702,116.21,98524,0.02778,30.0
2018-11-30 08:15:17,1543565717,116.21,98696,0.02778,30.0
2018-11-30 08:15:32,1543565732,116.21,98778,0.02778,30.0
2018-11-30 08:15:47,1543565747,116.21,98919,0.02778,30.0
2018-11-30 08:16:00,1543565760,118.12,99130,0.02788,30.0
2018-11-30 08:16:15,1543565775,118.12,99450,0.02788,30.0
2018-11-30 08:16:30,1543565790,118.12,99637,0.02788,30.0
2018-11-30 08:16:45,1543565805,118.12,99775,0.02788,30.0
2018-11-30 08:17:01,1543565821,118.12,99891,0.02788,30.0
2018-11-30 08:17:16,1543565836,118.12,100072,0.02788,30.0
2018-11-30 08:17:31,1543565851,118.12,100223,0.02788,30.0
2018-11-30 08:17:46,1543565866,118.12,100329,0.02788,30.0
2018-11-30 08:18:00,1543565880,118.12,100426,0.02788,30.0
2018-11-30 08:18:15,1543565895,118.12,100487,0.02788,30.0
2018-11-30 08:18:30,1543565910,118.12,100567,0.02788,30.0
2018-11-30 08:18:45,1543565925,118.12,100700,0.02788,30.0
2018-11-30 08:19:01,1543565941,118.12,100891,0.02788,30.0
2018-11-30 08:19:16,1543565956,118.12,101062,0.02788,30.0
2018-11-30 08:19:31,1543565971,118.12,101225,0.02788,30.0
2018-11-30 08:19:46,1543565986,118.12,101345,0.02788,30.0
2018-11-30 08:20:00,1543566000,118.12,101447,0.02788,30.0
2018-11-30 08:20:15,1543566015,118.12,101516,0.02788,30.0
2018-11-30 08:20:30,1543566030,118.12,101610,0.02788,30.0
2018-11-30 08:20:45,1543566045,118.12,101714,0.02788,30.0
2018-11-30 08:21:01,1543566061,118.12,101815,0.02788,30.0
2018-11-30 08:21:16,1543566076,118.12,101991,0.02788,30.0
2018-11-30 08:21:31,1543566091,118.12,102210,0.02788,30.0
2018-11-30 08:21:46,1543566106,118.12,102321,0.02788,30.0
2018-11-30 08:22:00,1543566120,118.12,102365,0.02788,30.0
2018-11-30 08:22:15,1543566135,118.12,102475,0.02788,30.0
2018-11-30 08:22:30,1543566150,118.12,102579,0.02788,30.0
2018-11-30 08:22:45,1543566165,118.12,102662,0.02788,30.0
2018-11-30 08:23:02,1543566182,118.12,101803,0.02788,30.0
2018-11-30 08:23:17,1543566197,118.12,101895,0.02788,30.0
2018-11-30 08:23:32,1543566212,118.12,101990,0.02788,30.0
2018-11-30 08:23:47,1543566227,118.12,102073,0.02788,30.0
2018-11-30 08:24:00,1543566240,118.12,101965,0.02788,30.0
2018-11-30 08:24:15,1543566255,118.12,101941,0.02788,30.0
2018-11-30 08:24:30,1543566270,118.12,102055,0.02788,30.0
2018-11-30 08:24:45,1543566285,118.12,101920,0.02788,30.0
2018-11-30 08:25:01,1543566301,118.12,101912,0.02788,30.0
2018-11-30 08:25:16,1543566316,118.12,102028,0.02788,30.0
2018-11-30 08:25:31,1543566331,118.12,102071,0.02788,30.0
2018-11-30 08:25:46,1543566346,118.16,102111,0.02792,30.0
2018-11-30 08:26:01,1543566361,118.16,101799,0.02792,30.0
2018-11-30 08:26:16,1543566376,118.16,101948,0.02792,30.0
2018-11-30 08:26:31,1543566391,118.16,102065,0.02792,30.0
2018-11-30 08:26:46,1543566406,118.16,101896,0.02792,30.0
2018-11-30 08:27:00,1543566420,118.16,101976,0.02792,30.0
2018-11-30 08:27:15,1543566435,118.16,101885,0.02792,30.0
2018-11-30 08:27:30,1543566450,118.16,101801,0.02792,30.0
2018-11-30 08:27:45,1543566465,118.16,101766,0.02792,30.0
2018-11-30 08:28:01,1543566481,118.16,101810,0.02792,30.0
2018-11-30 08:28:16,1543566496,118.16,101851,0.02792,30.0
2018-11-30 08:28:32,1543566512,118.16,101877,0.02792,30.0
2018-11-30 08:28:47,1543566527,118.16,101875,0.02792,30.0
2018-11-30 08:29:00,1543566540,118.16,101582,0.02792,30.0
2018-11-30 08:29:15,1543566555,118.16,101586,0.02792,30.0
2018-11-30 08:29:30,1543566570,118.16,101633,0.02792,30.0
2018-11-30 08:29:45,1543566585,118.16,101627,0.02792,30.0
2018-11-30 08:30:01,1543566601,118.16,101681,0.02792,30.0
2018-11-30 08:30:16,1543566616,118.16,101691,0.02792,30.0
2018-11-30 08:30:31,1543566631,118.16,101661,0.02792,30.0
2018-11-30 08:30:46,1543566646,118.16,101548,0.02792,30.0
2018-11-30 08:31:01,1543566661,118.16,101503,0.02792,30.0
2018-11-30 08:31:16,1543566676,118.16,101554,0.02792,30.0
2018-11-30 08:31:31,1543566691,118.16,101451,0.02792,30.0
2018-11-30 08:31:46,1543566706,118.16,101451,0.02792,30.0
2018-11-30 08:32:00,1543566720,118.16,100689,0.02792,30.0
2018-11-30 08:32:15,1543566735,118.16,100758,0.02792,30.0
2018-11-30 08:32:30,1543566750,118.16,100799,0.02792,30.0
2018-11-30 08:32:45,1543566765,118.16,100881,0.02792,30.0
2018-11-30 08:33:01,1543566781,118.16,100813,0.02792,30.0
2018-11-30 08:33:16,1543566796,118.16,100872,0.02792,30.0
2018-11-30 08:33:31,1543566811,118.16,100954,0.02792,30.0
2018-11-30 08:33:47,1543566827,118.16,100893,0.02792,30.0
2018-11-30 08:34:00,1543566840,118.16,100917,0.02792,30.0
2018-11-30 08:34:15,1543566855,118.16,101108,0.02792,30.0
2018-11-30 08:34:30,1543566870,118.16,101182,0.02792,30.0
2018-11-30 08:34:45,1543566885,118.16,101164,0.02792,30.0
2018-11-30 08:35:01,1543566901,118.16,101143,0.02792,30.0
2018-11-30 08:35:16,1543566916,118.16,100921,0.02792,30.0
2018-11-30 08:35:31,1543566931,118.16,100696,0.02792,30.0
2018-11-30 08:35:46,1543566946,118.11,100426,0.02791,30.0
2018-11-30 08:36:01,1543566961,118.11,100183,0.02791,30.0
2018-11-30 08:36:16,1543566976,118.11,100215,0.02791,30.0
2018-11-30 08:36:31,1543566991,118.11,100224,0.02791,30.0
2018-11-30 08:36:46,1543567006,118.11,100214,0.02791,30.0
2018-11-30 08:37:00,1543567020,118.11,100253,0.02791,30.0
2018-11-30 08:37:15,1543567035,118.11,100347,0.02791,30.0
2018-11-30 08:37:30,1543567050,118.11,100392,0.02791,30.0
2018-11-30 08:37:45,1543567065,118.11,100331,0.02791,30.0
2018-11-30 08:38:01,1543567081,118.11,100412,0.02791,30.0
2018-11-30 08:38:16,1543567096,118.11,100368,0.02791,30.0
2018-11-30 08:38:31,1543567111,118.11,100421,0.02791,30.0
2018-11-30 08:38:46,1543567126,118.11,100436,0.02791,30.0
2018-11-30 08:39:00,1543567140,118.11,100485,0.02791,30.0
2018-11-30 08:39:15,1543567155,118.11,100706,0.02791,30.0
2018-11-30 08:39:30,1543567170,118.11,100861,0.02791,30.0
2018-11-30 08:39:45,1543567185,118.11,100924,0.02791,30.0
2018-11-30 08:40:01,1543567201,118.11,100969,0.02791,30.0
2018-11-30 08:40:16,1543567216,118.11,100988,0.02791,30.0
2018-11-30 08:40:31,1543567231,118.11,101149,0.02791,30.0
2018-11-30 08:40:46,1543567246,118.11,101061,0.02791,30.0
2018-11-30 08:41:01,1543567261,118.11,101078,0.02791,30.0
2018-11-30 08:41:16,1543567276,118.11,101099,0.02791,30.0
2018-11-30 08:41:31,1543567291,118.11,101112,0.02791,30.0
2018-11-30 08:41:46,1543567306,118.11,100753,0.02791,30.0
2018-11-30 08:42:00,1543567320,118.11,100636,0.02791,30.0
2018-11-30 08:42:15,1543567335,118.11,100494,0.02791,30.0
2018-11-30 08:42:30,1543567350,118.11,100275,0.02791,30.0
2018-11-30 08:42:45,1543567365,118.11,100093,0.02791,30.0
2018-11-30 08:43:01,1543567381,118.11,99341,0.02791,30.0
2018-11-30 08:43:16,1543567396,118.11,99447,0.02791,30.0
2018-11-30 08:43:31,1543567411,118.11,99571,0.02791,30.0
2018-11-30 08:43:46,1543567426,118.11,99678,0.02791,30.0
2018-11-30 08:44:00,1543567440,118.11,99805,0.02791,30.0
2018-11-30 08:44:15,1543567455,118.11,99947,0.02791,30.0
2018-11-30 08:44:30,1543567470,118.11,99935,0.02791,30.0
2018-11-30 08:44:45,1543567485,118.11,99921,0.02791,30.0
2018-11-30 08:45:02,1543567502,118.11,99960,0.02791,30.0
2018-11-30 08:45:17,1543567517,118.11,100018,0.02791,30.0
2018-11-30 08:45:32,1543567532,118.11,100021,0.02791,30.0
2018-11-30 08:45:47,1543567547,118.14,99999,0.0279,30.0
2018-11-30 08:46:00,1543567560,118.14,99511,0.0279,30.0
2018-11-30 08:46:15,1543567575,118.11,99578,0.02791,30.0
2018-11-30 08:46:30,1543567590,118.14,99600,0.0279,30.0
2018-11-30 08:46:45,1543567605,118.14,99567,0.0279,30.0
2018-11-30 08:47:01,1543567621,118.14,99577,0.0279,30.0
2018-11-30 08:47:16,1543567636,118.14,99664,0.0279,30.0
2018-11-30 08:47:31,1543567651,118.14,99689,0.0279,30.0
2018-11-30 08:47:46,1543567666,118.14,99767,0.0279,30.0
2018-11-30 08:48:01,1543567681,118.14,99706,0.0279,30.0
2018-11-30 08:48:16,1543567696,118.14,99691,0.0279,30.0
2018-11-30 08:48:31,1543567711,118.14,99630,0.0279,30.0
2018-11-30 08:48:46,1543567726,118.14,99580,0.0279,30.0
2018-11-30 08:49:00,1543567740,118.14,99105,0.0279,30.0
2018-11-30 08:49:15,1543567755,118.14,99081,0.0279,30.0
2018-11-30 08:49:30,1543567770,118.14,99150,0.0279,30.0
2018-11-30 08:49:45,1543567785,118.14,99114,0.0279,30.0
2018-11-30 08:50:01,1543567801,118.14,99187,0.0279,30.0
2018-11-30 08:50:17,1543567817,118.14,99201,0.0279,30.0
2018-11-30 08:50:32,1543567832,118.14,99177,0.0279,30.0
2018-11-30 08:50:47,1543567847,118.14,99112,0.0279,30.0
2018-11-30 08:51:00,1543567860,118.14,99124,0.0279,30.0
2018-11-30 08:51:15,1543567875,118.14,99135,0.0279,30.0
2018-11-30 08:51:30,1543567890,118.14,99132,0.0279,30.0
2018-11-30 08:51:45,1543567905,118.14,99192,0.0279,30.0
2018-11-30 08:52:01,1543567921,118.14,99061,0.0279,30.0
2018-11-30 08:52:16,1543567936,118.14,98986,0.0279,30.0
2018-11-30 08:52:31,1543567951,118.14,98801,0.0279,30.0
2018-11-30 08:52:46,1543567966,118.14,98659,0.0279,30.0
2018-11-30 08:53:01,1543567981,118.14,98490,0.0279,30.0
2018-11-30 08:53:16,1543567996,118.14,98532,0.0279,30.0
2018-11-30 08:53:31,1543568011,118.14,98634,0.0279,30.0
2018-11-30 08:53:46,1543568026,118.14,98618,0.0279,30.0
2018-11-30 08:54:00,1543568040,118.14,98666,0.0279,30.0
2018-11-30 08:54:15,1543568055,118.14,98716,0.0279,30.0
2018-11-30 08:54:30,1543568070,118.14,98928,0.0279,30.0
2018-11-30 08:54:45,1543568085,118.14,98990,0.0279,30.0
2018-11-30 08:55:01,1543568101,118.14,98941,0.0279,30.0
2018-11-30 08:55:16,1543568116,118.14,98993,0.0279,30.0
2018-11-30 08:55:31,1543568131,118.14,99134,0.0279,30.0
2018-11-30 08:55:47,1543568147,117.58,99104,0.0279,30.0
2018-11-30 08:56:00,1543568160,117.58,99240,0.0279,30.0
2018-11-30 08:56:15,1543568175,117.58,99292,0.0279,30.0
2018-11-30 08:56:30,1543568190,117.58,99292,0.0279,30.0
2018-11-30 08:56:45,1543568205,117.58,99397,0.0279,30.0
2018-11-30 08:57:01,1543568221,117.58,99290,0.0279,30.0
2018-11-30 08:57:16,1543568236,117.58,99395,0.0279,30.0
2018-11-30 08:57:31,1543568251,117.58,99532,0.0279,30.0
